date,species,trap,addressnumberandstreet,latitude,longitude,nummosquitos,wnvpresent
2007-08-15,culex pipiens/restuans,T103,"1100  s avenue l, chicago, il",41.702723999999996,-87.536497,50,0
2007-08-15,culex pipiens,T103,"1100  s avenue l, chicago, il",41.702723999999996,-87.536497,50,0
2007-08-15,culex pipiens,T103,"1100  s avenue l, chicago, il",41.702723999999996,-87.536497,18,0
2007-08-15,culex pipiens,T103,"1100  s avenue l, chicago, il",41.702723999999996,-87.536497,46,0
2007-08-15,culex pipiens,T103,"1100  s avenue l, chicago, il",41.702723999999996,-87.536497,43,0
2007-08-15,culex salinarius,T103,"1100  s avenue l, chicago, il",41.702723999999996,-87.536497,1,0
2007-08-15,culex territans,T103,"1100  s avenue l, chicago, il",41.702723999999996,-87.536497,6,0
2007-08-15,culex pipiens/restuans,T027,"5800  n pulaski rd, chicago, il",41.984809000000006,-87.728492,1,0
2007-08-15,culex pipiens,T027,"5800  n pulaski rd, chicago, il",41.984809000000006,-87.728492,1,0
2007-08-15,culex pipiens/restuans,T156,"6600  s kilpatrick ave, chicago, il",41.772846,-87.740029,6,0
2007-08-15,culex pipiens,T156,"6600  s kilpatrick ave, chicago, il",41.772846,-87.740029,7,0
2007-08-15,culex pipiens/restuans,T157,"8100  w 37th pl., chicago, il",41.825902,-87.667827,14,0
2007-08-15,culex pipiens,T157,"8100  w 37th pl., chicago, il",41.825902,-87.667827,6,0
2007-08-16,culex pipiens/restuans,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,10,0
2007-08-16,culex pipiens/restuans,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens/restuans,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,44,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,32,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,1
2007-08-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,1
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,1
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-16,culex pipiens/restuans,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,48,0
2007-08-16,culex pipiens/restuans,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,39,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,1
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,1
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,45,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,37,0
2007-08-16,culex pipiens,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,50,1
2007-08-17,culex pipiens/restuans,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens/restuans,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,25,0
2007-08-17,culex pipiens/restuans,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,46,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,42,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,43,1
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,45,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,50,0
2007-08-17,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,21,0
2007-08-17,culex pipiens/restuans,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,21,0
2007-08-17,culex pipiens/restuans,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,35,0
2007-08-17,culex pipiens,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,34,0
2007-08-17,culex pipiens,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,16,0
2007-08-17,culex territans,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,2,0
2007-08-17,culex territans,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,2,0
2007-08-17,culex pipiens/restuans,T206,"1300  s mackinaw, chicago, il",41.737052,-87.54306700000001,4,0
2007-08-17,culex pipiens,T206,"1300  s mackinaw, chicago, il",41.737052,-87.54306700000001,6,0
2007-08-17,culex pipiens/restuans,T209,"1300  s brandon, chicago, il",41.740641,-87.546587,30,0
2007-08-17,culex pipiens,T209,"1300  s brandon, chicago, il",41.740641,-87.546587,37,1
2007-08-17,culex territans,T209,"1300  s brandon, chicago, il",41.740641,-87.546587,1,0
2007-08-17,culex pipiens/restuans,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,49,0
2007-08-17,culex pipiens/restuans,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,35,0
2007-08-17,culex pipiens/restuans,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,18,0
2007-08-17,culex pipiens,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,32,0
2007-08-17,culex pipiens,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,42,0
2007-08-17,culex pipiens,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,50,0
2007-08-17,culex pipiens,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,50,0
2007-08-17,culex salinarius,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,1,0
2007-08-17,culex territans,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,16,0
2007-08-17,culex pipiens/restuans,T215,"3800  e 115th st, chicago, il",41.686398,-87.531635,47,0
2007-08-17,culex pipiens/restuans,T215,"3800  e 115th st, chicago, il",41.686398,-87.531635,23,0
2007-08-17,culex pipiens,T215,"3800  e 115th st, chicago, il",41.686398,-87.531635,30,0
2007-08-17,culex pipiens,T215,"3800  e 115th st, chicago, il",41.686398,-87.531635,30,1
2007-08-17,culex territans,T215,"3800  e 115th st, chicago, il",41.686398,-87.531635,23,0
2007-08-17,culex pipiens,T103,"1100  s avenue l, chicago, il",41.702723999999996,-87.536497,50,0
2007-08-17,culex pipiens/restuans,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,50,1
2007-08-17,culex pipiens/restuans,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,39,0
2007-08-17,culex pipiens/restuans,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,39,0
2007-08-17,culex pipiens/restuans,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,49,0
2007-08-17,culex pipiens,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,31,0
2007-08-17,culex pipiens,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,50,0
2007-08-17,culex pipiens,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,48,1
2007-08-17,culex pipiens,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,50,1
2007-08-17,culex pipiens,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,50,1
2007-08-17,culex pipiens,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,50,0
2007-08-17,culex salinarius,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,3,0
2007-08-21,culex pipiens/restuans,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,23,1
2007-08-21,culex pipiens,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,46,0
2007-08-21,culex territans,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,1,0
2007-08-21,culex pipiens/restuans,T015,"7900  w foster ave, chicago, il",41.974089,-87.824812,5,1
2007-08-21,culex pipiens,T015,"7900  w foster ave, chicago, il",41.974089,-87.824812,16,0
2007-08-21,culex pipiens/restuans,T045,"1500  w webster ave, chicago, il",41.9216,-87.666455,28,1
2007-08-21,culex pipiens,T045,"1500  w webster ave, chicago, il",41.9216,-87.666455,17,1
2007-08-21,culex pipiens/restuans,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,1,0
2007-08-21,culex pipiens,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,1,0
2007-08-21,culex pipiens/restuans,T048,"1100  w roosevelt, chicago, il",41.867108,-87.654224,9,0
2007-08-21,culex pipiens,T048,"1100  w roosevelt, chicago, il",41.867108,-87.654224,4,0
2007-08-21,culex pipiens/restuans,T049,"1100  w chicago, chicago, il",41.896282,-87.655232,12,0
2007-08-21,culex restuans,T049,"1100  w chicago, chicago, il",41.896282,-87.655232,1,0
2007-08-21,culex pipiens,T049,"1100  w chicago, chicago, il",41.896282,-87.655232,3,0
2007-08-21,culex pipiens/restuans,T050,"2100  n stave st, chicago, il",41.919343,-87.694259,38,0
2007-08-21,culex pipiens,T050,"2100  n stave st, chicago, il",41.919343,-87.694259,6,0
2007-08-21,culex pipiens/restuans,T054,"2200  n cannon dr, chicago, il",41.921965,-87.632085,7,0
2007-08-21,culex pipiens,T054,"2200  n cannon dr, chicago, il",41.921965,-87.632085,3,0
2007-08-21,culex pipiens/restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,9,0
2007-08-21,culex pipiens/restuans,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,48,1
2007-08-21,culex pipiens,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,12,0
2007-08-21,culex pipiens,T086,"2200  w 113th st, chicago, il",41.688324,-87.676709,50,1
2007-08-21,culex pipiens,T091,"1100  s peoria st, chicago, il",41.862292,-87.64886,3,0
2007-08-21,culex pipiens/restuans,T143,"6500  n oak park ave, chicago, il",41.999128999999996,-87.795585,3,0
2007-08-21,culex pipiens,T143,"6500  n oak park ave, chicago, il",41.999128999999996,-87.795585,1,1
2007-08-21,culex pipiens/restuans,T148,"7500  n oakley ave, chicago, il",42.01743,-87.68776899999999,2,0
2007-08-21,culex territans,T148,"7500  n oakley ave, chicago, il",42.01743,-87.68776899999999,1,0
2007-08-21,culex pipiens/restuans,T153,"1500  n long ave, chicago, il",41.907645,-87.760886,11,0
2007-08-21,culex pipiens,T153,"1500  n long ave, chicago, il",41.907645,-87.760886,14,0
2007-08-21,culex pipiens/restuans,T009,"9100  w higgins ave, chicago, il",41.981964000000005,-87.812827,8,0
2007-08-21,culex pipiens,T009,"9100  w higgins ave, chicago, il",41.981964000000005,-87.812827,45,0
2007-08-21,culex pipiens/restuans,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,9,0
2007-08-21,culex pipiens,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,11,1
2007-08-21,culex pipiens/restuans,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,4,1
2007-08-21,culex pipiens,T016,"7200  n oketo ave, chicago, il",42.011601,-87.81150600000001,2,0
2007-08-21,culex pipiens/restuans,T019,"3800  n california ave, chicago, il",41.94983,-87.69845699999999,5,0
